,receptor,weight,ligexp,recpercent,LRexp,GE,cell
1556,PTGER3,0.111068047,26.27341953,0.06067363,1.594103731,GE5,Epithelial Cells
1557,NPY1R,0.245135897,26.27341953,0.106090834,2.787369,GE5,Epithelial Cells
1558,SDC1,0.607544019,26.27341953,0.163126394,4.285888175,GE5,Epithelial Cells
1559,CDH1,0.222353561,26.27341953,0.279662012,7.347677354,GE5,Epithelial Cells
1560,SDC4,0.48834822,26.27341953,0.441497477,11.59964843,GE5,Epithelial Cells
1561,SDC2,0.334351111,12.95815086,0.12662833,1.640869004,GE5,Epithelial Cells
1562,SDC1,0.214044129,12.95815086,0.163126394,2.113816418,GE5,Epithelial Cells
1563,LDLR,0.627021431,12.95815086,0.201502171,2.611095533,GE5,Epithelial Cells
1564,SORL1,0.699239598,12.95815086,0.200563314,2.598929683,GE5,Epithelial Cells
1565,LRP2,0.582780389,12.95815086,0.115127332,1.491837343,GE5,Epithelial Cells
1566,SDC4,0.210881047,12.95815086,0.441497477,5.72099091,GE5,Epithelial Cells
1567,DDR1,0.399863051,6.515753322,0.237530806,1.54769214,GE5,Epithelial Cells
1568,ITGB1,0.50119522,6.515753322,0.48128154,3.135911791,GE5,Epithelial Cells
1569,CD44,0.402828991,6.515753322,0.500058679,3.258258996,GE5,Epithelial Cells
1570,RPSA,0.161194147,3.081131711,0.862222744,2.656621838,GE5,Epithelial Cells
1571,ITGB1,0.433977464,3.081131711,0.48128154,1.482891814,GE5,Epithelial Cells
1572,CD44,0.294752691,3.081131711,0.500058679,1.540746652,GE5,Epithelial Cells
1573,ITGB5,0.210629162,24.85514986,0.089778195,2.231450492,GE5,Epithelial Cells
1574,ITGAV,0.141327231,24.85514986,0.161483394,4.013693957,GE5,Epithelial Cells
1575,SDC1,0.183918326,24.85514986,0.163126394,4.05453096,GE5,Epithelial Cells
1576,NCSTN,0.300017166,24.85514986,0.128623401,3.196953908,GE5,Epithelial Cells
1577,LTBR,0.699784985,22.39534352,0.156084967,3.495576444,GE5,Epithelial Cells
1578,TNFRSF1A,0.497927069,22.39534352,0.209834526,4.699316302,GE5,Epithelial Cells
1579,ALOX5,0.408919672,33.57630398,0.083206196,2.793756545,GE5,Epithelial Cells
1580,RPSA,0.21140433,1.379774838,0.862222744,1.189673247,GE6,Epithelial Cells
1581,CD4,0.207810053,1.379774838,0.027109494,0.037404998,GE6,Epithelial Cells
1582,ICAM1,0.220305904,1.379774838,0.116535618,0.160792913,GE6,Epithelial Cells
1583,ITGA4,0.200830142,1.379774838,0.016547354,0.022831622,GE6,Epithelial Cells
1584,SDC2,0.298267789,1.393982769,0.12662833,0.17651771,GE6,Epithelial Cells
1585,LRP1,0.303365765,1.393982769,0.049642061,0.069200177,GE6,Epithelial Cells
1586,LPAR1,0.181847082,1.175095524,0.020185424,0.023719802,GE6,Epithelial Cells
1587,CXCR4,0.173296783,1.175095524,0.137190471,0.161211908,GE6,Epithelial Cells
1588,NPY1R,0.245135897,1.175095524,0.106090834,0.124666865,GE6,Epithelial Cells
1589,LPAR2,0.207431871,1.175095524,0.047060204,0.055300235,GE6,Epithelial Cells
1590,CCR7,0.221711652,1.175095524,0.019246567,0.022616555,GE6,Epithelial Cells
1591,CD36,0.153325007,1.070474275,0.019363924,0.020728583,GE6,Epithelial Cells
1592,ITGA5,0.12618435,1.070474275,0.027813637,0.029773783,GE6,Epithelial Cells
1593,ITGA3,0.173491723,1.070474275,0.105269335,0.112688115,GE6,Epithelial Cells
1594,ITGA2,0.122189206,1.070474275,0.121229903,0.129773492,GE6,Epithelial Cells
1595,ITGAV,0.240972064,1.070474275,0.161483394,0.172863819,GE6,Epithelial Cells
1596,SDC1,0.128085563,1.070474275,0.163126394,0.174622608,GE6,Epithelial Cells
1597,DDR1,0.399863051,1.070474275,0.237530806,0.254270618,GE6,Epithelial Cells
1598,ITGB1,0.50119522,1.070474275,0.48128154,0.515199507,GE6,Epithelial Cells
1599,CD44,0.402828991,1.070474275,0.500058679,0.535299951,GE6,Epithelial Cells
1600,TGFBR2,0.179929659,1.146034455,0.095059265,0.108941193,GE6,Epithelial Cells
1601,TNFRSF12A,0.191739594,1.091501099,0.262879944,0.286933747,GE6,Epithelial Cells
1602,NECTIN4,0.606485164,1.091501099,0.186949889,0.204056009,GE6,Epithelial Cells
1603,EPHB4,0.208873823,2.55330675,0.071470485,0.182486071,GE7,Epithelial Cells
1604,TGFBR1,0.248029687,2.55330675,0.076047412,0.194172371,GE7,Epithelial Cells
1605,SDC2,0.298267789,1.367269415,0.12662833,0.173135043,GE7,Epithelial Cells
1606,CXCR4,0.173296783,1.091414426,0.137190471,0.149731659,GE7,Epithelial Cells
1607,FOLR1,0.1399944,1.48053638,0.102570121,0.151858795,GE7,Epithelial Cells
1608,ERBB2,0.481767796,1.48053638,0.267339514,0.395805876,GE7,Epithelial Cells
1609,ERBB3,0.466093467,1.48053638,0.337871142,0.500230517,GE7,Epithelial Cells
1610,ICAM1,0.283643276,1.48053638,0.116535618,0.172535222,GE7,Epithelial Cells
1611,TGFBR2,0.204812661,1.680994211,0.095059265,0.159794075,GE7,Epithelial Cells
1612,RYK,0.331812761,1.181400765,0.143879826,0.169979737,GE7,Epithelial Cells
1613,RARG,0.19605702,3.00377444,0.076047412,0.228429273,GE7,Epithelial Cells
1614,NOTCH3,0.171940248,1.881526068,0.101865978,0.191663493,GE7,Epithelial Cells
1615,NOTCH2,0.206196214,1.03335484,0.178265462,0.184211478,GE7,Epithelial Cells
1616,NCSTN,0.237261167,1.03335484,0.128623401,0.132913614,GE7,Epithelial Cells
1617,TNFRSF12A,0.191739594,2.227627871,0.262879944,0.585598689,GE7,Epithelial Cells
1618,NECTIN4,0.606485164,2.227627871,0.186949889,0.416454782,GE7,Epithelial Cells
1619,ITGB1,0.206282774,1.104510446,0.48128154,0.531580488,GE7,Epithelial Cells
1620,PTPRK,0.27872509,1.638800004,0.22802488,0.373687174,GE8,Epithelial Cells
1621,LRP10,0.317742648,1.545054126,0.267339514,0.413054019,GE8,Epithelial Cells
1622,SEC63,0.160410267,1.545054126,0.253021946,0.390932601,GE8,Epithelial Cells
1623,INSR,0.178316279,1.545054126,0.223447952,0.34523918,GE8,Epithelial Cells
1624,CD44,0.157349922,1.545054126,0.500058679,0.772617725,GE8,Epithelial Cells
1625,ERBB2,0.271120546,1.442016095,0.267339514,0.385507882,GE8,Epithelial Cells
1626,RACK1,0.277758087,1.465634171,0.886163596,1.298791647,GE8,Epithelial Cells
1627,CD47,0.370472889,1.465634171,0.304424363,0.446174749,GE8,Epithelial Cells
1628,CD46,0.861336822,1.465634171,0.40840277,0.598569055,GE8,Epithelial Cells
1629,CD44,0.402828991,1.223876538,0.500058679,0.612010084,GE8,Epithelial Cells
1630,ITGB1,0.50119522,1.223876538,0.48128154,0.589029185,GE8,Epithelial Cells
1631,CD44,0.294752691,1.209071219,0.500058679,0.604606556,GE8,Epithelial Cells
1632,ITGB1,0.433977464,1.209071219,0.48128154,0.581903658,GE8,Epithelial Cells
1633,RPSA,0.161194147,1.209071219,0.862222744,1.042488704,GE8,Epithelial Cells
1634,ITGB1,0.223456103,2.36009366,0.48128154,1.135869511,GE8,Epithelial Cells
1635,CDH1,0.245716359,1.460869279,0.279662012,0.408549641,GE8,Epithelial Cells
1636,ITGB1,0.206282774,1.446715161,0.48128154,0.6962773,GE8,Epithelial Cells
1637,ERBB2,0.481767796,2.090886456,0.267339514,0.558976569,GE8,Epithelial Cells
1638,ERBB3,0.466093467,2.090886456,0.337871142,0.706450194,GE8,Epithelial Cells
1639,CDH1,0.27610231,2.061356282,0.279662012,0.576483044,GE8,Epithelial Cells
1640,CDH1,0.357566441,1.338009466,0.279662012,0.374190419,GE8,Epithelial Cells
1641,ITGB1,0.17662245,1.338009466,0.48128154,0.643959256,GE8,Epithelial Cells
1642,DDR1,0.285009086,1.56123295,0.237530806,0.370840921,GE8,Epithelial Cells
1643,ITGB1,0.259535024,1.224304985,0.48128154,0.589235388,GE8,Epithelial Cells
1644,RACK1,0.225262834,1.965494231,0.886163596,1.741749435,GE8,Epithelial Cells
1645,PTPRF,0.279226045,1.965494231,0.399366272,0.784952103,GE8,Epithelial Cells
1646,DDR1,0.298728997,1.965494231,0.237530806,0.466865429,GE8,Epithelial Cells
1647,CXCR4,0.173296783,4.523765806,0.137190471,0.62061756,GE9,Epithelial Cells
1648,CXCR4,0.173296783,9.352629128,0.137190471,1.283091591,GE9,Epithelial Cells
1649,NPY1R,0.245135897,9.352629128,0.106090834,0.992228228,GE9,Epithelial Cells
1650,CD44,0.157349922,1.237231446,0.500058679,0.618688322,GE9,Epithelial Cells
1651,CD44,0.167095569,1.219856861,0.500058679,0.61000001,GE9,Epithelial Cells
1652,RPSA,0.162086214,2.040452668,0.862222744,1.759324698,GE9,Epithelial Cells
1653,CD44,0.167095569,1.388203037,0.500058679,0.694182976,GE9,Epithelial Cells
1654,ITGB1,0.206282774,1.183328428,0.48128154,0.569514128,GE9,Epithelial Cells
1655,ITGB1,0.389762464,1.754309869,0.48128154,0.844316955,GE9,Epithelial Cells
1656,CD44,0.294752691,1.013674169,0.500058679,0.506896565,GE9,Epithelial Cells
1657,RPSA,0.161194147,1.013674169,0.862222744,0.874012923,GE9,Epithelial Cells
1658,RACK1,0.277758087,1.09835078,0.886163596,0.973318476,GE9,Epithelial Cells
1659,CDH1,0.357566441,2.57563452,0.279662012,0.720307131,GE9,Epithelial Cells
1660,ITGB1,0.17662245,2.57563452,0.48128154,1.239605347,GE9,Epithelial Cells
1661,PTPRF,0.279226045,2.876341413,0.399366272,1.148713746,GE9,Epithelial Cells
1662,RACK1,0.225262834,2.876341413,0.886163596,2.548909049,GE9,Epithelial Cells
1663,DDR1,0.298728997,2.876341413,0.237530806,0.683219695,GE9,Epithelial Cells
1664,RACK1,0.120180317,1.423896986,0.886163596,1.261805673,GE9,Epithelial Cells
1665,ERBB2,0.481767796,3.343291503,0.267339514,0.893793926,GE9,Epithelial Cells
1666,ERBB3,0.466093467,3.343291503,0.337871142,1.129601718,GE9,Epithelial Cells
1667,RRBP1,0.110571764,1.049335857,0.594123676,0.623435277,GE1,Fibroblasts
1668,LRP1,0.303365765,1.785022725,0.514861633,0.919039715,GE1,Fibroblasts
1669,SDC2,0.298267789,1.785022725,0.387085753,0.690956866,GE1,Fibroblasts
1670,LRP1,0.196613018,1.779835637,0.514861633,0.916369083,GE1,Fibroblasts
1671,ANXA6,0.10564052,1.008813056,0.298044072,0.300670751,GE1,Fibroblasts
1672,TGFBR2,0.179929659,1.523326703,0.239707892,0.365153433,GE1,Fibroblasts
1673,TGFBR2,0.204812661,1.029910175,0.239707892,0.246877597,GE1,Fibroblasts
1674,RYK,0.331812761,2.154897312,0.105013666,0.226293666,GE1,Fibroblasts
1675,FZD1,0.211902351,2.154897312,0.136231636,0.293565187,GE1,Fibroblasts
1676,RARG,0.19605702,1.271216443,0.110052955,0.139901126,GE1,Fibroblasts
1677,NRP1,0.640756173,1.628510323,0.180901947,0.294600689,GE1,Fibroblasts
1678,NRP2,0.42511609,1.628510323,0.286855142,0.46714656,GE1,Fibroblasts
1679,LPAR1,0.150387661,1.42412402,0.155449265,0.221379033,GE1,Fibroblasts
1680,LPAR1,0.181847082,1.833480108,0.155449265,0.285013136,GE1,Fibroblasts
1681,RAMP3,0.156778489,10.43053217,0.021651862,0.225840443,GE1,Fibroblasts
1682,RAMP2,0.27225811,10.43053217,0.077724633,0.810709282,GE1,Fibroblasts
1683,RAMP1,0.300135087,10.43053217,0.111675777,1.164837788,GE1,Fibroblasts
1684,PTGIR,0.142693839,10.43053217,0.061411001,0.640549422,GE1,Fibroblasts
1685,PTGER4,0.14354404,10.43053217,0.053168773,0.554578602,GE1,Fibroblasts
1686,PTGER2,0.142414743,10.43053217,0.023957977,0.249894455,GE1,Fibroblasts
1687,PTGDR,0.134686529,10.43053217,0.015929279,0.166150858,GE1,Fibroblasts
1688,HRH2,0.34672196,10.43053217,0.017680219,0.184414089,GE1,Fibroblasts
1689,GPR176,0.171656339,10.43053217,0.04765972,0.497116241,GE1,Fibroblasts
1690,CALCRL,0.29439471,10.43053217,0.055517595,0.579078059,GE1,Fibroblasts
1691,LRP5,0.292110635,5.491297986,0.055346771,0.303925615,GE1,Fibroblasts
1692,FZD4,0.585673157,5.491297986,0.071617697,0.393274117,GE1,Fibroblasts
1693,NOTCH3,0.171940248,1.810665987,0.191492996,0.346729855,GE1,Fibroblasts
1694,PTPRF,0.382717935,3.199549018,0.098223437,0.314270701,GE1,Fibroblasts
1695,RACK1,0.120180317,3.199549018,0.67522207,2.160406113,GE1,Fibroblasts
1696,GFRA1,1.225968819,3.199549018,0.061966177,0.198263821,GE1,Fibroblasts
1697,NOTCH3,0.248877391,3.199549018,0.191492996,0.612691228,GE1,Fibroblasts
1698,SORT1,0.253322746,3.199549018,0.057439358,0.183780041,GE1,Fibroblasts
1699,EGFR,0.285819347,3.199549018,0.122992825,0.393521574,GE1,Fibroblasts
1700,PLAUR,0.275662655,1.40106504,0.293261018,0.41087776,GE1,Fibroblasts
1701,ITGB1,0.206282774,1.40106504,0.778100444,1.09016933,GE1,Fibroblasts
1702,ITGB1,0.142809968,2.597490374,0.778100444,2.021108413,GE1,Fibroblasts
1703,LRP1,0.365388406,2.122219583,0.514861633,1.09264944,GE10,Fibroblasts
1704,F2R,0.247914622,3.630141778,0.252605056,0.916992168,GE10,Fibroblasts
1705,EDNRA,0.236673257,3.630141778,0.18406218,0.668171808,GE10,Fibroblasts
1706,SELENOS,0.344150839,3.630141778,0.359455073,1.304872879,GE10,Fibroblasts
1707,LPAR1,0.181847082,3.630141778,0.155449265,0.564302873,GE10,Fibroblasts
1708,PTGER3,0.111068047,6.150435158,0.116117185,0.714171216,GE10,Fibroblasts
1709,LPAR1,0.181847082,6.150435158,0.155449265,0.956080628,GE10,Fibroblasts
1710,DAB2,0.181159257,1.253575464,0.458874274,0.575233531,GE10,Fibroblasts
1711,CD99,0.24472722,1.153812116,0.799069013,0.921975508,GE10,Fibroblasts
1712,LRP1,0.140964002,2.758496385,0.514861633,1.420243954,GE10,Fibroblasts
1713,LRP1,0.196613018,2.330964539,0.514861633,1.200124209,GE10,Fibroblasts
1714,RPSA,0.21140433,1.077144546,0.736504954,0.793322294,GE10,Fibroblasts
1715,ITGB1,0.389762464,1.165519503,0.778100444,0.906891243,GE10,Fibroblasts
1716,RACK1,0.277758087,1.023128687,0.67522207,0.69083907,GE10,Fibroblasts
1717,F2R,0.141681219,2.025773366,0.252605056,0.511720595,GE2,Fibroblasts
1718,EDNRA,0.558372303,2.025773366,0.18406218,0.372868261,GE2,Fibroblasts
1719,F2R,0.141681219,1.978370071,0.252605056,0.499746283,GE2,Fibroblasts
1720,EDNRA,0.351868495,1.978370071,0.18406218,0.364143107,GE2,Fibroblasts
1721,SEC63,0.160410267,3.932282183,0.306115477,1.203732435,GE2,Fibroblasts
1722,UNC5B,0.220425099,3.932282183,0.196276051,0.771812817,GE2,Fibroblasts
1723,RYK,0.433876025,3.932282183,0.105013666,0.412943367,GE2,Fibroblasts
1724,PTK7,0.219768559,3.932282183,0.227750256,0.895578275,GE2,Fibroblasts
1725,DLG1,0.169271543,3.932282183,0.094465323,0.371464306,GE2,Fibroblasts
1726,ROR2,0.210469626,3.932282183,0.12171165,0.478604553,GE2,Fibroblasts
1727,DAB2,0.181159257,1.40810196,0.458874274,0.646141765,GE2,Fibroblasts
1728,LRP10,0.317742648,1.40810196,0.312948411,0.440663271,GE2,Fibroblasts
1729,SEC63,0.160410267,1.40810196,0.306115477,0.431041803,GE2,Fibroblasts
1730,DDR2,0.287513126,1.40810196,0.28830714,0.40596585,GE2,Fibroblasts
1731,PDGFRA,0.354640146,1.40810196,0.274299624,0.386241839,GE2,Fibroblasts
1732,CD44,0.157349922,1.40810196,0.328920396,0.463153455,GE2,Fibroblasts
1733,LRP1,0.140964002,1.306425943,0.514861633,0.672628594,GE2,Fibroblasts
1734,RPSA,0.21140433,1.165284292,0.736504954,0.858237654,GE2,Fibroblasts
1735,RPSA,0.162086214,1.043696997,0.736504954,0.768688009,GE2,Fibroblasts
1736,TNFRSF1A,0.286159054,1.043696997,0.362401777,0.378237646,GE2,Fibroblasts
1737,CD44,0.167095569,1.297450768,0.328920396,0.426758021,GE2,Fibroblasts
1738,MYLK,0.165787333,1.297450768,0.303809361,0.394177689,GE2,Fibroblasts
1739,CD44,0.167095569,1.508445162,0.328920396,0.49615838,GE2,Fibroblasts
1740,MYLK,0.165787333,1.508445162,0.303809361,0.458279761,GE2,Fibroblasts
1741,ITGB1,0.206282774,1.083765761,0.778100444,0.84327862,GE2,Fibroblasts
1742,DAB2,0.289019313,1.506569385,0.458874274,0.691325933,GE2,Fibroblasts
1743,PLAUR,0.341577337,1.506569385,0.293261018,0.441818072,GE2,Fibroblasts
1744,SDC1,0.237679637,1.506569385,0.343952853,0.518188838,GE2,Fibroblasts
1745,PDGFRB,0.123843448,1.506569385,0.434788179,0.655038559,GE2,Fibroblasts
1746,RACK1,0.277758087,1.506569385,0.67522207,1.017268899,GE2,Fibroblasts
1747,ANXA6,0.10564052,1.211676306,0.298044072,0.361132941,GE2,Fibroblasts
1748,PDGFRB,0.137835038,1.143468233,0.434788179,0.497166471,GE2,Fibroblasts
1749,SDC1,0.214044129,1.549614904,0.343952853,0.532994467,GE2,Fibroblasts
1750,LRP1,0.585898822,1.549614904,0.514861633,0.79783726,GE2,Fibroblasts
1751,SDC2,0.334351111,1.549614904,0.387085753,0.599833852,GE2,Fibroblasts
1752,ITGAV,0.12274863,1.437461612,0.292876666,0.420998964,GE2,Fibroblasts
1753,PDGFRB,0.461657586,1.437461612,0.434788179,0.624991317,GE2,Fibroblasts
1754,PDGFRA,0.498240257,1.437461612,0.274299624,0.39429518,GE2,Fibroblasts
1755,NRP2,0.994003408,1.437461612,0.286855142,0.412343254,GE2,Fibroblasts
1756,ITGB1,0.389762464,1.004389456,0.778100444,0.781515882,GE2,Fibroblasts
1757,MRC2,0.350184205,1.004389456,0.378160232,0.37982015,GE2,Fibroblasts
1758,CD99,0.24472722,1.420752574,0.799069013,1.135279356,GE3,Fibroblasts
1759,CD99,0.24472722,4.275960617,0.799069013,3.416787629,GE3,Fibroblasts
1760,SDC1,0.172655034,4.275960617,0.343952853,1.470728853,GE3,Fibroblasts
1761,SDC2,0.251534656,4.275960617,0.387085753,1.655163437,GE3,Fibroblasts
1762,LRP1,0.140964002,6.994967693,0.514861633,3.60144049,GE3,Fibroblasts
1763,AXL,1.04100463,5.685671036,0.239579775,1.362171785,GE3,Fibroblasts
1764,ITGB1,0.259535024,1.385232151,0.778100444,1.077849752,GE3,Fibroblasts
1765,ITGB1,0.389762464,3.205269088,0.778100444,2.494021301,GE3,Fibroblasts
1766,MRC2,0.350184205,3.205269088,0.378160232,1.212105303,GE3,Fibroblasts
1767,IL6ST,0.551000172,7.155510879,0.326913222,2.339231114,GE3,Fibroblasts
1768,ITGB1,0.433977464,1.810753701,0.778100444,1.408948259,GE3,Fibroblasts
1769,RPSA,0.161194147,1.810753701,0.736504954,1.333629071,GE3,Fibroblasts
1770,CD44,0.167095569,3.035755405,0.328920396,0.998521871,GE3,Fibroblasts
1771,F2R,0.247914622,4.681204854,0.252605056,1.182496016,GE3,Fibroblasts
1772,F2R,0.141681219,5.534675,0.252605056,1.39808689,GE3,Fibroblasts
1773,EDNRA,0.351868495,5.534675,0.18406218,1.018724344,GE3,Fibroblasts
1774,SELENOS,0.344150839,7.864018853,0.359455073,2.826761474,GE3,Fibroblasts
1775,F2R,0.247914622,7.864018853,0.252605056,1.986490926,GE3,Fibroblasts
1776,EDNRA,0.236673257,7.864018853,0.18406218,1.447468451,GE3,Fibroblasts
1777,LPAR1,0.181847082,7.864018853,0.155449265,1.222455954,GE3,Fibroblasts
1778,CXCR4,0.173296783,10.82223772,0.061880765,0.669688352,GE4,Fibroblasts
1779,ACKR3,0.228546832,10.82223772,0.052442774,0.567548169,GE4,Fibroblasts
1780,LPAR1,0.181847082,10.82223772,0.155449265,1.682308904,GE4,Fibroblasts
1781,F2R,0.247914622,10.82223772,0.252605056,2.733751969,GE4,Fibroblasts
1782,EDNRB,0.215606569,10.82223772,0.096429792,1.043586128,GE4,Fibroblasts
1783,EDNRA,0.236673257,10.82223772,0.18406218,1.991964664,GE4,Fibroblasts
1784,SELENOS,0.344150839,1.899303461,0.359455073,0.682714265,GE4,Fibroblasts
1785,LPAR1,0.181847082,4.111056758,0.155449265,0.639060753,GE4,Fibroblasts
1786,RPSA,0.162086214,1.233634114,0.736504954,0.908577636,GE4,Fibroblasts
1787,MYLK,0.165787333,2.269109597,0.303809361,0.689376737,GE4,Fibroblasts
1788,CD44,0.167095569,2.269109597,0.328920396,0.746356428,GE4,Fibroblasts
1789,RACK1,0.277758087,1.063461141,0.67522207,0.718072434,GE4,Fibroblasts
1790,LRP1,0.140964002,2.343704111,0.514861633,1.206683326,GE4,Fibroblasts
1791,IL6ST,0.551000172,3.33665707,0.326913222,1.090797313,GE4,Fibroblasts
1792,ITGB1,0.389762464,1.210880367,0.778100444,0.942186551,GE4,Fibroblasts
1793,AXL,1.04100463,3.681707588,0.239579775,0.882062674,GE4,Fibroblasts
1794,ITGB1,0.259535024,1.392984468,0.778100444,1.083881833,GE4,Fibroblasts
1795,CD99,0.24472722,1.177414301,0.799069013,0.940835283,GE4,Fibroblasts
1796,SDC1,0.172655034,1.942122438,0.343952853,0.667998553,GE4,Fibroblasts
1797,SDC2,0.251534656,1.942122438,0.387085753,0.751767927,GE4,Fibroblasts
1798,CD99,0.24472722,1.942122438,0.799069013,1.551889859,GE4,Fibroblasts
1799,LEPR,0.439831659,47.10985687,0.063503587,2.991644908,GE5,Fibroblasts
1800,INSR,0.37823044,47.10985687,0.089127093,4.198764575,GE5,Fibroblasts
1801,CD44,0.216539832,47.10985687,0.328920396,15.49539279,GE5,Fibroblasts
1802,S1PR3,0.136290501,26.27341953,0.055645712,1.462003145,GE5,Fibroblasts
1803,PTGER3,0.111068047,26.27341953,0.116117185,3.050795511,GE5,Fibroblasts
1804,LPAR1,0.181847082,26.27341953,0.155449265,4.084183767,GE5,Fibroblasts
1805,SDC1,0.607544019,26.27341953,0.343952853,9.036817598,GE5,Fibroblasts
1806,SDC4,0.48834822,26.27341953,0.073496754,1.931011061,GE5,Fibroblasts
1807,SDC1,0.214044129,12.95815086,0.343952853,4.456992956,GE5,Fibroblasts
1808,SDC2,0.334351111,12.95815086,0.387085753,5.015915589,GE5,Fibroblasts
1809,GPC1,0.336985988,12.95815086,0.142552101,1.847211632,GE5,Fibroblasts
1810,LRP1,0.585898822,12.95815086,0.514861633,6.671654715,GE5,Fibroblasts
1811,VCAM1,0.188180394,12.95815086,0.187137,2.424949483,GE5,Fibroblasts
1812,ITGB1,0.50119522,6.515753322,0.778100444,5.069910554,GE5,Fibroblasts
1813,SDC1,0.128085563,6.515753322,0.343952853,2.241111943,GE5,Fibroblasts
1814,ITGAV,0.240972064,6.515753322,0.292876666,1.908312106,GE5,Fibroblasts
1815,CD44,0.402828991,6.515753322,0.328920396,2.143164165,GE5,Fibroblasts
1816,ITGB1,0.433977464,3.081131711,0.778100444,2.397429953,GE5,Fibroblasts
1817,RPSA,0.161194147,3.081131711,0.736504954,2.269268769,GE5,Fibroblasts
